id,title,artists,pp_artist,k16_cluster
1fTaMbu1OMENGzrw9hojSs,A Chemical Affair (feat. Wendy Rae Fowler),"['Maya Jane Coles', 'Wendy Rae Fowler']",Maya Jane Coles / Wendy Rae Fowler,15
0qaBhC8h39oP7lUXO9ZuYC,Misty Morning (feat. Wendy Rae Fowler),"['Maya Jane Coles', 'Wendy Rae Fowler']",Maya Jane Coles / Wendy Rae Fowler,13
2tAqSixKMTQeOZUtO3yBew,Keep Me Warm (feat. GAPS),"['Maya Jane Coles', 'GAPS']",Maya Jane Coles / GAPS,13
1uFqmzVnvf3BfSjCoiGcft,Let You Go,['Maya Jane Coles'],Maya Jane Coles,15
2XKHeoKvfAL7hNFkgr6DE9,Won't Let You Down,['Maya Jane Coles'],Maya Jane Coles,15
1AadnQdLjWmV9nQLJMyRoN,On My Way,['Maya Jane Coles'],Maya Jane Coles,15
3ofiSPdqJV7ctYTUwY2eeE,Go On and Make It Through,['Maya Jane Coles'],Maya Jane Coles,13
1niDimYPcqcRffO28YC9mO,Cherry Bomb,['Maya Jane Coles'],Maya Jane Coles,13
7hW5CJfpFnEdOLS7saa7F1,Chasing Sunshine,['Maya Jane Coles'],Maya Jane Coles,13
2WpngHObiNVBxAbQA4aUEO,Golden Days,['Maya Jane Coles'],Maya Jane Coles,0
3q98zrARTCpF9uFhkseG1B,Werk,['Maya Jane Coles'],Maya Jane Coles,15
4mxa1TsQg40ENnwQID5oOg,Passing Me By,['Maya Jane Coles'],Maya Jane Coles,13
0T3BOyWj7kiTEvIJNCjk1w,Trails,['Maya Jane Coles'],Maya Jane Coles,15
1gmyZlgXSEwhmLBiBJlAxu,Stay,['Maya Jane Coles'],Maya Jane Coles,15
6KqC7YNOcqYh5J5cNb1gbw,Pulse,['Maya Jane Coles'],Maya Jane Coles,15
1Onm0c6amqoowxodkIeXwN,Starlight,['Maya Jane Coles'],Maya Jane Coles,15
1Oz9H6lOpDVayqzwvNlG8A,Diperin,"['C.Vogt', 'Patrick Jeremic']",C.Vogt / Patrick Jeremic,15
5nF267oMrAsaPQhy9Yttcx,Lörresburg - Analog Edit,"['C.Vogt', 'Patrick Jeremic']",C.Vogt / Patrick Jeremic,13
7plxfv7c4s4j9tw1LXxTLi,Midnight In D-Minor,"['C.Vogt', 'Patrick Jeremic']",C.Vogt / Patrick Jeremic,15
2Q6raM7fnrzaN8qDOj00VF,Sunday Afterglow,"['C.Vogt', 'Patrick Jeremic']",C.Vogt / Patrick Jeremic,15
0dwNF9n2JPBVVT6EVOIPSU,Heaven or Hell,['Quantic'],Quantic,15
4jasV5CeMTmORbhAyQgTL3,Night Jaguars,['Quantic'],Quantic,15
2onYj4HrfZMyvNoq9VgZv2,OM617,['Quantic'],Quantic,15
2yU3wVSTgd5c3etSkgyST1,Shake Your Demons,['Quantic'],Quantic,13
7DGEG5c0vWX4ppixsXvGZ6,Let the Sparks Fly,['Quantic'],Quantic,15
5dW1pmxxlWlBcqUUGL6wE9,Vutuka,"['Lost Desert', 'Lee Burridge', 'Junior']",Lost Desert / Lee Burridge / Junior,13
3rYiDPHMFnUseosoKq6YCC,Novo Dia,"['Mezomo', 'Dri Reigado']",Mezomo / Dri Reigado,15
4E1QtTgTaPkLt7CRW7nnoI,Novo Dia - Floyd Lavine Remix,"['Mezomo', 'Dri Reigado', 'Floyd Lavine']",Mezomo / Dri Reigado / Floyd Lavine,13
6dJAdiyKhQbLoYlhCBbseo,Mixed Feelings,['Sahar Z'],Sahar Z,13
69a3g97juYgOj3nFT6xX5d,Zikaron,['Sahar Z'],Sahar Z,15
6H1qRu7bx0H8MwUHHQQ5P4,Sofia's Theme,"['TÂCHES', 'Arum Flowers']",TÂCHES / Arum Flowers,15
5qjMS4QLOxW6l1duhrTbqW,Provide,"['Kid Enigma', 'Ed Nine']",Kid Enigma / Ed Nine,15
3I7cvFHNwanYTnGiK6qrQ0,Floss,"['Kid Enigma', 'Ed Nine']",Kid Enigma / Ed Nine,13
1oeP4pXCThTXbPhRFXWFyB,How He Works (feat. Nico Vega),"['Louie Vega', 'Nico Vega']",Louie Vega / Nico Vega,13
4dvniMYqTGH2CxeroH33Hd,How He Works (feat. Nico Vega) - Nico Funk Dub 2,"['Louie Vega', 'Nico Vega']",Louie Vega / Nico Vega,13
0qdod65JzKAGJcT06FPDIA,How He Works (feat. Nico Vega) - Nico Funki Dub 1,"['Louie Vega', 'Nico Vega']",Louie Vega / Nico Vega,15
2fkXj6I3tgNc9UBbjMh5If,Can't Slow Down,['Louie Vega'],Louie Vega,13
2yMFXtHHJTMTv2ynWl6avF,Vince Montana Tribute - LV & Rick Wilhite ReWork,"['Louie Vega', 'Rick Wilhite']",Louie Vega / Rick Wilhite,15
4kxOvdci2bg770wnYZ10Hm,Can't Slow Down - Instrumental,['Louie Vega'],Louie Vega,13
2y936h2fDBYeSAVAVbs06z,Vince Montana Tribute - LV & Rick Wilhite ReWork Long Mix,"['Louie Vega', 'Rick Wilhite']",Louie Vega / Rick Wilhite,15
0UwO1pIKW1m9dRJ9lI6Qot,You Are Safe,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,7
39C7vyIsoBzgyPnDl1AhYK,Café Des Schicksals,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,13
4Nkqr387bkoRn8omFcjQnS,Civilist,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,15
5BSmxIvcmTsEfNbfPQvY9D,Guilt Trip,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,15
7Bw5NgA9tJIky1CWpuVJqG,Up and Down,"['Rampa', 'Adam Port', '&ME', 'Chiara Noriko']",Rampa / Adam Port / &ME / Chiara Noriko,5
5WgW9bG91h4zRUnBr97d6c,Muyè,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,13
5UjNgCzlaHdW5zPIj7O01K,Lover,"['Rampa', 'Adam Port', '&ME', 'Jennifer Touch']",Rampa / Adam Port / &ME / Jennifer Touch,13
6LWbO5q1fVIVlGVchuP4Af,MBH,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,13
4RdcsFzbHwNdGm9YFlQcwI,Operator,"['Rampa', 'Adam Port', '&ME']",Rampa / Adam Port / &ME,15
1HiqxB0nXYkX6z9Dm2R7zj,Bumper,"['Rampa', 'Adam Port', '&ME', 'Nomi Ruiz']",Rampa / Adam Port / &ME / Nomi Ruiz,2
5Fps0MTzLWDEdkrEzjefWt,Juli,['ELI DAVID'],ELI DAVID,13
6Z2BbH1AXfXVOCQbVmtAnQ,Night & Day,['ELI DAVID'],ELI DAVID,13
2yYTqo2wnc2PssYogT57MG,When You Focus On The Good The Good Gets Better,['Devante Embers'],Devante Embers,15
4qUPIpI5jrfcAk7gOk7PYi,The Sky Is Blue Like Me & You,['Devante Embers'],Devante Embers,15
3mUw3SnRKup331B19RQIjj,It's OK To Be Alone Sometimes,['Devante Embers'],Devante Embers,15
6moqkZzim3VQApNigXCrZr,Morning Gorg,['Devante Embers'],Devante Embers,15
46wE8zEGsFkXxWmVoDaCI5,Rain,['Sebjak'],Sebjak,13
4FvrVVY2hvoHdCSDDFIssp,I'm Automatic,['Processing Vessel'],Processing Vessel,13
0Qs8M6kIeE9O1gGTAJHp5V,Spacefaring,['Processing Vessel'],Processing Vessel,13
3hq2vQXYuiF5FVoCQZJbac,Transit of Venus,['Processing Vessel'],Processing Vessel,15
4xwEKX2lONNAzZcDN4lk8Q,Murder In The Multiverse,['Processing Vessel'],Processing Vessel,15
0UbThNdjr8XBuWPqUlHXzf,Her Loveliness,['Processing Vessel'],Processing Vessel,13
4rXx5Qx6EwN58ICqzX0ASr,Deep In The Basement,['Processing Vessel'],Processing Vessel,15
4mu4NDC2eansswXBlhGR5v,Schizophonic,['Processing Vessel'],Processing Vessel,13
35hvDmnFLPN0jwKzdwvBA0,Rise of Vega,['Processing Vessel'],Processing Vessel,15
126B1mu0tb4gEqyjufUjms,The Rapture Pt.II,['&ME'],&ME,15
6ucvqqz22FxhiodmbhW8dQ,Solaris,['&ME'],&ME,15
6ab52dV6RWDbdDb8xbQ8Uz,FAST LAND,['Moderat'],Moderat,13
6jdaBz780wecXanS9elu68,Elamy,['Miss Monique'],Miss Monique,14
2KPzCuzQYlgKL5nn07iF0L,Tension - Original Mix,"['Sascha Braemer', 'Dom Fricot']",Sascha Braemer / Dom Fricot,15
0pgxwrWRAtps2CxYkon06B,Tension - Edone Remix,"['Sascha Braemer', 'Dom Fricot', 'Edone']",Sascha Braemer / Dom Fricot / Edone,15
0cAarkhbKeI6z0YnpwjyLP,Nosara,['Einmusik'],Einmusik,15
4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye (feat. Bettye LaVette),"['ODESZA', 'Bettye LaVette']",ODESZA / Bettye LaVette,5
7dYjEwbLJ1B5reoz3lWra0,Nova,"['Burial', 'Four Tet']",Burial / Four Tet,15
6zil6cE61Yo8fKkw9yxpz5,Moth,"['Burial', 'Four Tet']",Burial / Four Tet,15
1447z3NQY5Dg6oik6Zh5rw,Admit It (U Don't Want 2),"['Fred again..', 'India Jordan']",Fred again.. / India Jordan,2
7chz1SlXVtLKwassrRkA80,Phantom,['F-Rontal'],F-Rontal,15
33TjSRtZrVGxMNaOBwykHX,Alive,['F-Rontal'],F-Rontal,15
4NIyNBgxGk4BQg52zyCTxP,Nisida - Michael Mayer Remix,"['Anfisa Letyago', 'Michael Mayer']",Anfisa Letyago / Michael Mayer,13
1lBd8Ku016UoqP5P7s1KIy,Nisida - DJ Tennis Remix,"['Anfisa Letyago', 'DJ Tennis']",Anfisa Letyago / DJ Tennis,13
4EFK1MdZxaQO6yoQI2AL2F,Orizzonte - 1979 remix,"['Anfisa Letyago', '1979']",Anfisa Letyago / 1979,13
5fd4byqaxsTam7lbq1ZCbk,Alive,['Mark Reeve'],Mark Reeve,13
56mGMAQHrQgiUGcNcJhCI0,Braunkehlchen,['Dominik Eulberg'],Dominik Eulberg,8
35pbgfiWCEZkufVkmM49dv,Movin' On Over,['Ewan McVicar'],Ewan McVicar,13
3UHl54qxijy1bWuTbjP0pd,Slowing Up the Freak,['Ewan McVicar'],Ewan McVicar,13
7Mud96Azc0VRcG0AvIvp7H,Slowing Up the Freak - Ikonika remix,"['Ewan McVicar', 'Ikonika']",Ewan McVicar / Ikonika,15
6ILF9WnYyLfvZJzYwhUT5K,Which Way to Go?,['Ewan McVicar'],Ewan McVicar,13
3Q4dGPkUXbbCIiMHS0wYbz,Either Way,['Mano Le Tough'],Mano Le Tough,6
5uSes1JmUzam7YOCv1dPy2,Bala - Monkey Safari Remix,"['Prismode', 'Solvane', 'Eleonora', 'Monkey Safari']",Prismode / Solvane / Eleonora / Monkey Safari,15
2GBRDBk7T7S9HH2qnb7hGz,Solar,['Moritz Hofbauer'],Moritz Hofbauer,15
7Au2RWOJeD4fnhkgd1aXV7,Solar - Extended Mix,['Moritz Hofbauer'],Moritz Hofbauer,13
1EQNQoNTxAhzj62OJ6z4q9,Overlord,['Clap Codex'],Clap Codex,13
2euBWg0NcyhmKC51wfPDRY,Confronted Reality,['Innellea'],Innellea,15
3DhGxSaArP9Kf57DwcwMPQ,Distorted Youth,['Innellea'],Innellea,15
5QRhs05R9MOXHQC2OOn5bq,Loss Of Hope,['Innellea'],Innellea,15
76zC50pGjKLQrauWqoRkqO,Irreversible,['Innellea'],Innellea,15
285RSaiXoWUu4aGmwpPVsC,Lightning into Fire,"['AKKI (DE)', 'Shadym']",AKKI (DE) / Shadym,5
072Qm76a6d7h43UKUKNAsg,Umbra,['Galexis'],Galexis,13
08DprFlcwlc5zny9ErPkHG,Won't Forget You,['Shouse'],Shouse,2
3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You - Edit,['Shouse'],Shouse,2
1nSNWaZxuxum2a5nA7zdX6,Munitis,['Coyu'],Coyu,13
3FJvuQk96kGA6HC9YTueSn,Tamudo,['Coyu'],Coyu,13
6XyOgr46CtWkGMyjDJEYeJ,Guti (De Fiesta),['Coyu'],Coyu,15
4jqN3KRsKle122Y1mZu5Tz,Bittor Alkiza,['Coyu'],Coyu,15
4OGZUfctkae6Bm4TRTrR3O,JV Organ & Matrix,['Ian Pooley'],Ian Pooley,15
3Yz6qRP2KrLGm9iZXdancT,JV Organ & Matrix (Version 2),['Ian Pooley'],Ian Pooley,15
7jc3wqzTzkHjEeESKLULC9,Back Up,['Ian Pooley'],Ian Pooley,13
4P0VBmufOgGrljKumJJB18,101202,['Ian Pooley'],Ian Pooley,15
7iylV1fva3C3g4tVSPgZDy,Back Up (Beats Bass),['Ian Pooley'],Ian Pooley,13
56G6BB9ICHGKEFSXgObA3T,Atreyu,"['Biesmans', 'Nico Morano']",Biesmans / Nico Morano,13
5pXaSEsJDhP2bqgZzhP3af,Falkor,"['Biesmans', 'Nico Morano']",Biesmans / Nico Morano,15
70Ih5iz5guGB4TMkU2z5I8,Atreyu - David Kochs Remix,"['Biesmans', 'Nico Morano', 'David Kochs']",Biesmans / Nico Morano / David Kochs,13
40cg9oBlWrlosjUogv0zpO,Falkor - Dodi Palese Remix,"['Biesmans', 'Nico Morano', 'Dodi Palese']",Biesmans / Nico Morano / Dodi Palese,5
0rlXTlCz5mRuUI8u2cQRL0,Space Funk - Timo Maas Remix,"['Robert Babicz', 'Timo Maas']",Robert Babicz / Timo Maas,15
3KKFDe3od2j8BNg4WisxKz,Julia,['Auggië'],Auggië,13
3q4e7f2g9FeA6yh9PfS78H,New World,['Coeus'],Coeus,15
6wCTHpB6InumnZpld0asDz,Infinitum,['ENØS'],ENØS,13
0LXZcxnmswUA9FUc7TsrEH,No Human Interaction,['Fideles'],Fideles,15
5YMjb5Hd2xVzPLRwX2Y2Rh,The Reason,"['Henri Bergmann', 'Underspreche']",Henri Bergmann / Underspreche,13
1FmQIUBWGcfPpPks3NuOLy,Sacred,['Ivory (IT)'],Ivory (IT),13
0UGm4k6mX9qg97NT4CQy0h,Mystical,['Moeaike'],Moeaike,13
1fziHS7SQPDL8TiohfUgJF,Hide Your Eyes,['Naeiiv'],Naeiiv,15
0OYa0OeVBQL8uNCY8IQAlS,Stay Away From Me,['Nick Jojo'],Nick Jojo,13
5BLiSfnbhlOgjG8f5bquBQ,Place Of Origin,['Remcord'],Remcord,15
6gbcV35Fx1UG74mqXYCloC,All I Know,"['Made in Paris', 'Pantheon', 'Jannah Beth']",Made in Paris / Pantheon / Jannah Beth,5
5LKU3Z1TiD70UgS3k4LBhH,Healing Forest,['Tinlicker'],Tinlicker,15
6j9smjwHuQRmb41odOHS8Q,Just To Hear You Say,['Tinlicker'],Tinlicker,15
6ZahQeSE8fqyvC0jKr7CHA,You Take My Hand,"['Tinlicker', 'Jamie Irrepressible']",Tinlicker / Jamie Irrepressible,13
6n7bXOBucoX8BOQ8kFopov,Be Here and Now,"['Tinlicker', 'Nathan Nicholson']",Tinlicker / Nathan Nicholson,3
0BbfCWy6S6E9E79W4UhRyD,Angel Dust,['Basic Instinct'],Basic Instinct,15
4K5uyf5rIofwDixj5ctiuc,Feel It,['Basic Instinct'],Basic Instinct,15
0vmiUQPtLN4XNMQ91WJ8UC,Angel Dust - VRIL Remix,"['Basic Instinct', 'Vril']",Basic Instinct / Vril,15
5rqfcWgSa4fEn2vmyIBJSe,Feel It - Narciss Remix,"['Basic Instinct', 'Narciss']",Basic Instinct / Narciss,15
4ziCKpNj8dDFCi5kNrUECp,Untitled IV,['Fort Romeau'],Fort Romeau,15
5v09mpnFDvxtjgtKHDD5v0,The Truth,['Fort Romeau'],Fort Romeau,13
7jxBn6Z4CSPU2E0RXSrO0B,Power of Grace,['Fort Romeau'],Fort Romeau,15
147zSBbCwAJ3x5Lu0Qr1Dz,Spotlights,['Fort Romeau'],Fort Romeau,15
07ainnQZ5fs0AxexfUr4jl,(In The) Rain,['Fort Romeau'],Fort Romeau,10
2LtHjNilulmSaeuHcn5ki8,Ramona,['Fort Romeau'],Fort Romeau,13
7Eific9P7it1ClJiqmBXDk,Porta Coeli,['Fort Romeau'],Fort Romeau,10
7i1bsnDcFv4dnR4aIPjSGv,Beings of Light,['Fort Romeau'],Fort Romeau,15
4MA5ZAVcGUzomiE4uJSPUb,Eyes Alive,['HVOB'],HVOB,15
0fp6PDlnCkmdE0F3s0tfr6,Original Sin,['Sofi Tukker'],Sofi Tukker,2
5twGTwrfKmxSc21cTGNPNn,Silence & Secrets - Adriatique Remix,"['WhoMadeWho', 'Adriatique']",WhoMadeWho / Adriatique,13
4zUqroe9fG1TOV9yKJVgVW,Hottest Record in the World,['Digitalism'],Digitalism,13
6JLm4rcL6xcg7VmndwOj87,Real,['Perel'],Perel,13
5xej8SRNSkbEvLvQTovrmz,Spuistraat,['Perel'],Perel,15
3t9ZWrJMwJbJEXYzYrPOBL,Real - Instrumental,['Perel'],Perel,13
5oE3UrFw2cFuwMvgKNl4Ha,Signal - Original,"['Pete Tong', 'Goom Gum']",Pete Tong / Goom Gum,13
2LhrCbbtfCSyGpXPbzDlbw,Addicted to the Underground,"['Tom Wax', 'concious']",Tom Wax / concious,15
17DXxgIpmB5DMV96t9RlTE,Palm Beach Banga,['FISHER'],FISHER,0
1MPfyPFjBE0e9GGWImKlXf,Lay It All On Me,"['Phantoms', 'Jem Cooke']",Phantoms / Jem Cooke,6
0JsdRVcOPmk5MqlifhWPQl,Peace,['MEUTE'],MEUTE,15
7n5DkYKf74sYlZVWZUgr9X,The Siren's Song,"['Eden Burns', 'Christopher Tubbs']",Eden Burns / Christopher Tubbs,13
3WpQpyWFrNQlT5OsF3MKj7,Jupiter's Back,"['Eden Burns', 'Christopher Tubbs']",Eden Burns / Christopher Tubbs,13
0uxX5bJx19h0otOECd0mii,M.O.J.,"['Eden Burns', 'Christopher Tubbs']",Eden Burns / Christopher Tubbs,13
6pHZ8lwQBlHNCmkBOg5dBI,Bacchus Won't Stop,"['Eden Burns', 'Christopher Tubbs']",Eden Burns / Christopher Tubbs,15
4E4lIRjg44i3Ka56kYnWY3,Distance - Eli & Fur Remix,"['Eelke Kleijn', 'Josha Daniel', 'Eli & Fur']",Eelke Kleijn / Josha Daniel / Eli & Fur,15
7prZDezISy1wfgHzOO7D3e,You - Patrice Bäumel Remix,"['Eelke Kleijn', 'Diana Miro', 'Patrice Bäumel']",Eelke Kleijn / Diana Miro / Patrice Bäumel,13
3auSshaiClUnU0anOaZUJ9,Woodstock - Mano Le Tough Remix,"['Eelke Kleijn', 'Mano Le Tough']",Eelke Kleijn / Mano Le Tough,13
5iktz6kcRPlWPsbQUYuano,Taking Flight - Colyn Remix,"['Eelke Kleijn', 'Nathan Nicholson', 'Colyn']",Eelke Kleijn / Nathan Nicholson / Colyn,15
3GVtn1tPQP5a8LSoGngCqE,Woodstock - Gerd Janson Tent 7 Remix,"['Eelke Kleijn', 'Gerd Janson']",Eelke Kleijn / Gerd Janson,13
732rZSEiHfQ82xDT1yUj0v,The Hierophant - Tim Green Remix,"['Eelke Kleijn', 'Tim Green']",Eelke Kleijn / Tim Green,13
2CHZL9QIB1poQ0wh9MvenW,Woodstock - Hernan Cattaneo & Soundexile Remix,"['Eelke Kleijn', 'Hernan Cattaneo', 'Soundexile']",Eelke Kleijn / Hernan Cattaneo / Soundexile,14
72GLZhMxELJUorYVAjQdp6,Oscillations - Maxim Lany Remix,"['Eelke Kleijn', 'Josha Daniel', 'Maxim Lany']",Eelke Kleijn / Josha Daniel / Maxim Lany,3
3J4MIs6jKcbyR9cPP9jM9s,You - Frankey & Sandrino Remix,"['Eelke Kleijn', 'Diana Miro', 'Frankey & Sandrino']",Eelke Kleijn / Diana Miro / Frankey & Sandrino,15
3MBqk4AxrY7OD9PvoD9IP4,The Hierophant - Renato Cohen Remix,"['Eelke Kleijn', 'Renato Cohen']",Eelke Kleijn / Renato Cohen,13
2sCGvB3sUZD0bln5f1nzP3,Woodstock - Gerd Janson Zeeweg 94 Extended Remix,"['Eelke Kleijn', 'Gerd Janson']",Eelke Kleijn / Gerd Janson,15
60CaTMKlwVwjAwL5z95Mp4,Mystic Voices,['Sven Väth'],Sven Väth,13
3uXQWCbqjtgOzSK5TuZZg4,Butoh,['Sven Väth'],Sven Väth,15
5WKIjwmHDTkBALL65JIePS,Mega,['Roman Flügel'],Roman Flügel,15
1rvjuJK5uwRY78ZdYqIGEq,Rules,['Roman Flügel'],Roman Flügel,15
0JvvxlbdKBdfWLwNjpgZNI,Film 1,['Roman Flügel'],Roman Flügel,13
6qOdOGAPfAES17Mt0VfwMA,Film 2,['Roman Flügel'],Roman Flügel,13
7fHzOvk6UWTRCUjvQRs5Af,Film 3,['Roman Flügel'],Roman Flügel,13
6tUDVGG5znlQiL4OyrrJms,Mega - Radio Edit,['Roman Flügel'],Roman Flügel,15
1nvoh304h7a0RQgPgquxgZ,Euro Visions - Marlon Hoffstadt AKA Dj Daddy Trance Remix,"['S7RENS', 'Marlon Hoffstadt']",S7RENS / Marlon Hoffstadt,15
1SVu2Z9JPHfPxcZcOSiNiI,Swapped - Original Mix,['Lampe'],Lampe,13
4tYErajD3L8fzmO8NfEEJX,Dawn - Original Mix,['Lampe'],Lampe,13
4ZyKSeJY16CtolRzuBtWQP,Swapped - Paradigm Shift (SY) Remix,"['Lampe', 'Paradigm Shift (SY)']",Lampe / Paradigm Shift (SY),13
1F27K7w0KJx3HtKx338Ert,trolltekno,['Ka2'],Ka2,15
5TXjFZmWFGS9mEBrd7aNP8,Malfunction,['Sam Shure'],Sam Shure,15
7LvBu1KB3CcZvEliPtq2iw,Permutation,['Sam Shure'],Sam Shure,13
0H0QLmUDI9fUnBdJF3g5jU,Sopra Il Mondo,"['Sam Shure', 'Francesca Siano']",Sam Shure / Francesca Siano,3
3EDfBjpkYIImIjG6guzsbC,Attenuator,['Sam Shure'],Sam Shure,13
1jCfoQwzEeIuawlCbhM1Kp,Reminiscing,['Nora En Pure'],Nora En Pure,15
3c1wlojVibTaO8JJW8nXxL,Reminiscing - Extended Mix,['Nora En Pure'],Nora En Pure,15
52YwhMrY3VBjK1YbkxSupA,Aura,['Rezident'],Rezident,13
3Y2jCGteaCrTJadk2lxtlm,Aura - Extended Version,['Rezident'],Rezident,13
00qeVwveuzq3EVBWAQqAG8,Glimmer - Edit,"['Philipp Wolf', 'Marko Roth', 'Touring']",Philipp Wolf / Marko Roth / Touring,13
3OtXVupu4gWixIPxsx9EVZ,The Choir,['Matthias Meyer'],Matthias Meyer,15
6CoVvWyKioj1N1BKhXnMED,Touch of Magic,['Matthias Meyer'],Matthias Meyer,13
6oS9qKdkN1VMRR2e8BbKvM,Ocean,['NOYSE'],NOYSE,13
6JDqSlJEjvGRz2RjAOQIMv,Ocean - Extended Mix,['NOYSE'],NOYSE,13
5JQZTqHVXa1ShGEZjOnlgN,Ceremony,['Monkey Safari'],Monkey Safari,15
01B4OGWU79lbA0sPCjT3Ka,Don't Lie to Me - Soul Dreamers Mix,"['Felix Raphael', 'Yannek Maunz']",Felix Raphael / Yannek Maunz,13
7KaG7KVqvPCCUTtBuYUYsO,Don't Lie to Me - Wood & Wind Mix,"['Felix Raphael', 'Yannek Maunz']",Felix Raphael / Yannek Maunz,15
74BcMAMioDrbrdbAXYIrbk,Hela,['biskuwi'],biskuwi,15
6AuKMuB7UbmnugRSJN1L6X,Forget You,['Fabrication'],Fabrication,13
20zXYmh2UvTiFugquhOF6i,Klaxon,['SKIY'],SKIY,13
2th6ihew8WRzkszFKZjWvv,Farlo May,['Booka Shade'],Booka Shade,15
3JPPV4nharALpx2g5ltgg7,Midnight Minds feat. Marina Bjorn,['Shaded'],Shaded,15
50d7elU3KQx8gnv8ExHpVu,Midnight Minds feat. Marina Bjorn - Jamie Jones Remix,"['Shaded', 'Jamie Jones']",Shaded / Jamie Jones,13
7rwGnaKa5SNlkjKcASjsBO,Ghetto Shit,['Shaded'],Shaded,13
3q4DhVIbFqP9wa4z1jm8eK,You Make Me Feel Alive - Emanuel Satie Remix,"['Squire', 'Emanuel Satie']",Squire / Emanuel Satie,13
1U5rJBLBijZg3ECgWEbnYJ,Home,['Because of Art'],Because of Art,15
1kIA1iPBvbmdxSgOpVpmFA,I Need U,['Feiertag'],Feiertag,15
0R7rNfnAWPdWqN2mJpYAaE,Way Home - Brascon Remix,"['Erdi Irmak', 'Brascon']",Erdi Irmak / Brascon,13
3SEFDAkuuMvyIQc0nRhD4r,Bulli,['Torsten Kanzler'],Torsten Kanzler,13
0FBNwqlJoe35IgD1PPCGeE,Bulli - Simina Grigoriu Remix,"['Torsten Kanzler', 'Simina Grigoriu']",Torsten Kanzler / Simina Grigoriu,13
7yXha4jMQ5rR5uRMEtzlLl,Afuche Cabasa,['Torsten Kanzler'],Torsten Kanzler,13
6yuDzaXglUXc7LJW5Nj4ZM,Exa,['LEVT'],LEVT,13
5GkG36tzfeuSaeW5TROrE4,Sway,['Lufthaus'],Lufthaus,13
5Uq3vD9LcBx9DFql8RKg7J,On The Low - Joyce Muniz Remix (Radio Edit),"['Just Her', 'Kieran Fowkes', 'Joyce Muniz']",Just Her / Kieran Fowkes / Joyce Muniz,13
7MwyGKWxLCue50Zmr2l0O8,2AM Sunset,"['Fred Falke', 'Zen Freeman']",Fred Falke / Zen Freeman,0
2J3o6khBzlVMjg6ogff9X5,You,['Emmit Fenn'],Emmit Fenn,15
4SQUmZ9HWAHaI9MPYjcOgx,Sandman,"['Thomas Schwartz', 'Fausto Fanizza']",Thomas Schwartz / Fausto Fanizza,13
1SQ6d1ubQC8odKtMRBKGWL,A Tale of Redemption,"['Thomas Schwartz', 'Fausto Fanizza']",Thomas Schwartz / Fausto Fanizza,15
2L2X41QbTQYgjgAHOmj3iP,A Tale of Redemption - Lowtopic Remix,"['Thomas Schwartz', 'Fausto Fanizza', 'Lowtopic']",Thomas Schwartz / Fausto Fanizza / Lowtopic,13
7FSDeXnaDmpgxinmYWNyQv,malo okoma,"['dj poolboi', ""Theresa Ng'ambi""]",dj poolboi / Theresa Ng'ambi,3
7tdviypkABEstu9z7gSB27,malo okoma - Radio Edit,"['dj poolboi', ""Theresa Ng'ambi""]",dj poolboi / Theresa Ng'ambi,3
7suw12rQZwkno8lhmIGE1y,High Tide,['VONDA7'],VONDA7,13
5QPTPtotPjwF5adLt0NbLD,Lepiej Mi,['VONDA7'],VONDA7,13
6BnD6j2vAoyW7zmdeHJj06,99,['VONDA7'],VONDA7,4
3WHrKjFKJzcRNIfg0BwgU3,High Tide - Extended Mix,['VONDA7'],VONDA7,15
52pGMSNcUfgpu8yLCBtiu5,Lepiej Mi - Extended Mix,['VONDA7'],VONDA7,13
7wP3lEBXkJ9n4v8kXtE7Cg,Their Blood,['Rosa Anschütz'],Rosa Anschütz,3
3GSfhob50ZL8snSA9uDQEf,Good Weather Girl,"['Captain Mustache', 'Chicks On Speed']",Captain Mustache / Chicks On Speed,2
53YX7tGQVc6DymGJCxVD3d,International Olympics,"['Kid Simius', 'Bamboleira']",Kid Simius / Bamboleira,15
3UmQpK4QiBNBmaEa499vPk,Romeo,['Kid Simius'],Kid Simius,15
0GQQzmMNA7JE4tOdcSFh1C,Lolo - Intro,"['Dr. Dre', 'Xzibit', 'Tray Dee']",Dr. Dre / Xzibit / Tray Dee,11
1iQ5E4z6CJ38dIzvMI9Wdo,The Watcher,"['Dr. Dre', 'Eminem', ""Knoc-Turn'al""]",Dr. Dre / Eminem / Knoc-Turn'al,11
4FI0rdztOAYJZMupujL5Gp,Fuck You,"['Dr. Dre', 'Devin The Dude', 'Snoop Dogg']",Dr. Dre / Devin The Dude / Snoop Dogg,11
2BMRUAA1oTc7e9JPlr6xbZ,Big Ego's,"['Dr. Dre', 'Hittman']",Dr. Dre / Hittman,2
